index,rotation_x,rotation_y,rotation_z,initial_rot_x,initial_rot_y,initial_rot_z,finished,path
57,-67.6923076923077,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
58,-67.6923076923077,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
59,-67.6923076923077,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
60,-67.6923076923077,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
61,-67.6923076923077,-18.461538461538467,14.358974358974361,0.0,0.0,0.0,False,
62,-63.58974358974359,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
63,-63.58974358974359,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
64,-63.58974358974359,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
65,-63.58974358974359,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
66,-63.58974358974359,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
67,-63.58974358974359,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
68,-59.48717948717949,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
69,-59.48717948717949,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
70,-59.48717948717949,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
71,-59.48717948717949,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
72,-59.48717948717949,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
73,-59.48717948717949,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
74,-55.38461538461539,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
75,-55.38461538461539,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
76,-55.38461538461539,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
77,-55.38461538461539,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
78,-51.28205128205128,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
79,-51.28205128205128,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
80,51.28205128205128,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
81,51.28205128205128,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
82,55.38461538461539,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
83,55.38461538461539,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
84,55.38461538461539,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
85,55.38461538461539,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
86,59.48717948717949,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
87,59.48717948717949,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
88,59.48717948717949,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
89,59.48717948717949,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
90,59.48717948717949,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
91,59.48717948717949,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
92,63.58974358974358,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
93,63.58974358974358,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
94,63.58974358974358,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
95,63.58974358974358,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
96,63.58974358974358,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
97,63.58974358974358,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
98,67.69230769230768,-18.461538461538467,-14.358974358974361,0.0,0.0,0.0,False,
99,67.69230769230768,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
100,67.69230769230768,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
101,67.69230769230768,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
102,67.69230769230768,-18.461538461538467,2.051282051282044,0.0,0.0,0.0,False,
103,67.69230769230768,-18.461538461538467,6.15384615384615,0.0,0.0,0.0,False,
104,67.69230769230768,-18.461538461538467,10.256410256410255,0.0,0.0,0.0,False,
105,67.69230769230768,-18.461538461538467,14.358974358974361,0.0,0.0,0.0,False,
106,71.7948717948718,-18.461538461538467,-18.461538461538467,0.0,0.0,0.0,False,
107,71.7948717948718,-18.461538461538467,-14.358974358974361,0.0,0.0,0.0,False,
108,71.7948717948718,-18.461538461538467,-10.256410256410255,0.0,0.0,0.0,False,
109,71.7948717948718,-18.461538461538467,-6.153846153846159,0.0,0.0,0.0,False,
110,71.7948717948718,-18.461538461538467,-2.051282051282053,0.0,0.0,0.0,False,
